rows,cols,beta,edge
profiled_ERR4142712,profiled_ERR414267,64.3382105109603,profiled_ERR4142712-profiled_ERR414267
SID530331,profiled_ERR414266,63.2332404174707,SID530331-profiled_ERR414266
profiled_ERR414308,profiled_ERR414266,64.566610363493,profiled_ERR414308-profiled_ERR414266
profiled_ERR414276,profiled_ERR414266,62.2165459784719,profiled_ERR414276-profiled_ERR414266
profiled_ERR4142712,profiled_ERR414266,63.2791506209226,profiled_ERR4142712-profiled_ERR414266
SID31428,profiled_ERR414262,62.9899512089222,SID31428-profiled_ERR414262
SID31766,profiled_ERR414262,62.561409559289,SID31766-profiled_ERR414262
SID530075,profiled_ERR414262,62.2339803066178,SID530075-profiled_ERR414262
S146,profiled_ERR414262,64.2938080800171,S146-profiled_ERR414262
S225,profiled_ERR414262,64.377912025014,S225-profiled_ERR414262
S229,profiled_ERR414262,63.9429061343783,S229-profiled_ERR414262
S258,profiled_ERR414262,63.823733510344,S258-profiled_ERR414262
S268,profiled_ERR414262,63.5220828319671,S268-profiled_ERR414262
S305,profiled_ERR414262,64.4474786395009,S305-profiled_ERR414262
S395,profiled_ERR414262,62.7831312635905,S395-profiled_ERR414262
S420,profiled_ERR414262,64.8323420363159,S420-profiled_ERR414262
S441,profiled_ERR414262,63.7150958250672,S441-profiled_ERR414262
S51,profiled_ERR414262,62.3161691134901,S51-profiled_ERR414262
S563,profiled_ERR414262,63.0442750981487,S563-profiled_ERR414262
S589,profiled_ERR414262,63.7827131242703,S589-profiled_ERR414262
S618,profiled_ERR414262,63.3465908314894,S618-profiled_ERR414262
S655,profiled_ERR414262,58.9152589063858,S655-profiled_ERR414262
S92,profiled_ERR414262,64.3776905465505,S92-profiled_ERR414262
profiled_ERR011269,profiled_ERR414262,59.1985656096265,profiled_ERR011269-profiled_ERR414262
profiled_ERR011234,profiled_ERR414262,62.703003612941,profiled_ERR011234-profiled_ERR414262
profiled_ERR011232,profiled_ERR414262,64.3919966574266,profiled_ERR011232-profiled_ERR414262
profiled_ERR011196,profiled_ERR414262,58.6251587257469,profiled_ERR011196-profiled_ERR414262
profiled_ERR011180,profiled_ERR414262,61.6083993660527,profiled_ERR011180-profiled_ERR414262
profiled_ERR011152,profiled_ERR414262,61.3947533680613,profiled_ERR011152-profiled_ERR414262
profiled_ERR011112,profiled_ERR414262,64.3242493107058,profiled_ERR011112-profiled_ERR414262
profiled_ERR414295,profiled_ERR414262,61.1199162195732,profiled_ERR414295-profiled_ERR414262
profiled_ERR414281,profiled_ERR414262,61.6134796785882,profiled_ERR414281-profiled_ERR414262
profiled_ERR414277,profiled_ERR414262,64.2354005785271,profiled_ERR414277-profiled_ERR414262
profiled_ERR414275,profiled_ERR414262,62.2052320033045,profiled_ERR414275-profiled_ERR414262
profiled_ERR414273,profiled_ERR414262,64.9872477536389,profiled_ERR414273-profiled_ERR414262
profiled_ERR414267,profiled_ERR414262,60.6489954238807,profiled_ERR414267-profiled_ERR414262
SID530075,profiled_ERR4142590,61.5709317960059,SID530075-profiled_ERR4142590
SID530331,profiled_ERR4142590,61.3171226917219,SID530331-profiled_ERR4142590
SID530394,profiled_ERR4142590,63.8425615038211,SID530394-profiled_ERR4142590
SID531414,profiled_ERR4142590,63.0477143903996,SID531414-profiled_ERR4142590
S225,profiled_ERR4142590,57.9188673077002,S225-profiled_ERR4142590
S229,profiled_ERR4142590,61.5454011935639,S229-profiled_ERR4142590
S243,profiled_ERR4142590,64.0350856459243,S243-profiled_ERR4142590
S268,profiled_ERR4142590,62.7029927935542,S268-profiled_ERR4142590
S305,profiled_ERR4142590,62.7362786636607,S305-profiled_ERR4142590
S327,profiled_ERR4142590,64.5956833812166,S327-profiled_ERR4142590
S395,profiled_ERR4142590,60.486269595905,S395-profiled_ERR4142590
S463,profiled_ERR4142590,64.2395749830296,S463-profiled_ERR4142590
S602,profiled_ERR4142590,64.9017084644311,S602-profiled_ERR4142590
S655,profiled_ERR4142590,57.9968801483011,S655-profiled_ERR4142590
profiled_ERR011269,profiled_ERR4142590,61.932355509476,profiled_ERR011269-profiled_ERR4142590
profiled_ERR011234,profiled_ERR4142590,61.744581388274,profiled_ERR011234-profiled_ERR4142590
profiled_ERR011232,profiled_ERR4142590,64.1648413101264,profiled_ERR011232-profiled_ERR4142590
profiled_ERR011196,profiled_ERR4142590,63.1115046698877,profiled_ERR011196-profiled_ERR4142590
profiled_ERR011180,profiled_ERR4142590,61.6172121523034,profiled_ERR011180-profiled_ERR4142590
profiled_ERR011131,profiled_ERR4142590,63.6648233069727,profiled_ERR011131-profiled_ERR4142590
profiled_ERR011089,profiled_ERR4142590,63.0575376859454,profiled_ERR011089-profiled_ERR4142590
profiled_ERR414330,profiled_ERR4142590,64.8898053570464,profiled_ERR414330-profiled_ERR4142590
profiled_ERR414308,profiled_ERR4142590,61.214774182756,profiled_ERR414308-profiled_ERR4142590
profiled_ERR414303,profiled_ERR4142590,58.6036617290043,profiled_ERR414303-profiled_ERR4142590
profiled_ERR414276,profiled_ERR4142590,62.7216559452534,profiled_ERR414276-profiled_ERR4142590
profiled_ERR414267,profiled_ERR4142590,57.1256765223257,profiled_ERR414267-profiled_ERR4142590
SID530394,profiled_ERR414252,64.3804032429552,SID530394-profiled_ERR414252
S158,profiled_ERR414252,64.9165296539835,S158-profiled_ERR414252
S602,profiled_ERR414252,64.4503541891575,S602-profiled_ERR414252
profiled_ERR011269,profiled_ERR414252,61.6774167541964,profiled_ERR011269-profiled_ERR414252
profiled_ERR011234,profiled_ERR414252,62.6603747842832,profiled_ERR011234-profiled_ERR414252
profiled_ERR414303,profiled_ERR414252,64.9573880397351,profiled_ERR414303-profiled_ERR414252
SID530075,profiled_ERR414247,62.3393986522339,SID530075-profiled_ERR414247
SID530394,profiled_ERR414247,63.7521596321077,SID530394-profiled_ERR414247
S143,profiled_ERR414247,64.2251270309295,S143-profiled_ERR414247
S153,profiled_ERR414247,62.3996992841689,S153-profiled_ERR414247
S186,profiled_ERR414247,64.5677165741269,S186-profiled_ERR414247
S229,profiled_ERR414247,59.4554243462434,S229-profiled_ERR414247
S243,profiled_ERR414247,62.8938981286713,S243-profiled_ERR414247
S268,profiled_ERR414247,64.2447303263239,S268-profiled_ERR414247
S305,profiled_ERR414247,64.2703416567055,S305-profiled_ERR414247
S327,profiled_ERR414247,63.2650618227763,S327-profiled_ERR414247
S381,profiled_ERR414247,64.5728012522745,S381-profiled_ERR414247
S655,profiled_ERR414247,62.7238060219154,S655-profiled_ERR414247
profiled_ERR011234,profiled_ERR414247,64.7181300090823,profiled_ERR011234-profiled_ERR414247
profiled_ERR011180,profiled_ERR414247,61.5699721265538,profiled_ERR011180-profiled_ERR414247
profiled_ERR011152,profiled_ERR414247,61.5547151466601,profiled_ERR011152-profiled_ERR414247
profiled_ERR414330,profiled_ERR414247,64.8246297560874,profiled_ERR414330-profiled_ERR414247
profiled_ERR414298,profiled_ERR414247,64.1466916293762,profiled_ERR414298-profiled_ERR414247
profiled_ERR414276,profiled_ERR414247,58.2388094242581,profiled_ERR414276-profiled_ERR414247
profiled_ERR414275,profiled_ERR414247,63.295096210559,profiled_ERR414275-profiled_ERR414247
profiled_ERR4142712,profiled_ERR414247,62.9334321025185,profiled_ERR4142712-profiled_ERR414247
SID31009,profiled_ERR414246,63.2307224754881,SID31009-profiled_ERR414246
SID31333,profiled_ERR414246,64.4043049460892,SID31333-profiled_ERR414246
SID31519,profiled_ERR414246,64.3339852598611,SID31519-profiled_ERR414246
SID530075,profiled_ERR414246,60.405334362921,SID530075-profiled_ERR414246
SID530258,profiled_ERR414246,64.5655119537553,SID530258-profiled_ERR414246
SID530331,profiled_ERR414246,63.9800423327684,SID530331-profiled_ERR414246
S153,profiled_ERR414246,60.5899352234821,S153-profiled_ERR414246
S155,profiled_ERR414246,61.8188397071966,S155-profiled_ERR414246
S158,profiled_ERR414246,62.1008053360904,S158-profiled_ERR414246
S186,profiled_ERR414246,64.7242275504802,S186-profiled_ERR414246
S225,profiled_ERR414246,60.150657472539,S225-profiled_ERR414246
S229,profiled_ERR414246,64.8946294927896,S229-profiled_ERR414246
S249,profiled_ERR414246,64.5956602324121,S249-profiled_ERR414246
S268,profiled_ERR414246,60.5127990166754,S268-profiled_ERR414246
S305,profiled_ERR414246,64.056738150559,S305-profiled_ERR414246
S334,profiled_ERR414246,63.3501277875544,S334-profiled_ERR414246
S420,profiled_ERR414246,62.8468289029634,S420-profiled_ERR414246
S441,profiled_ERR414246,64.403576164026,S441-profiled_ERR414246
S463,profiled_ERR414246,63.1620252132195,S463-profiled_ERR414246
S478,profiled_ERR414246,63.6081481032971,S478-profiled_ERR414246
S524,profiled_ERR414246,62.3448374396615,S524-profiled_ERR414246
S563,profiled_ERR414246,61.523371905477,S563-profiled_ERR414246
S655,profiled_ERR414246,59.624409991749,S655-profiled_ERR414246
profiled_ERR011271,profiled_ERR414246,63.287093158515,profiled_ERR011271-profiled_ERR414246
profiled_ERR011269,profiled_ERR414246,63.3909588066981,profiled_ERR011269-profiled_ERR414246
profiled_ERR011234,profiled_ERR414246,64.5575385139944,profiled_ERR011234-profiled_ERR414246
profiled_ERR011232,profiled_ERR414246,63.6717914246921,profiled_ERR011232-profiled_ERR414246
profiled_ERR011196,profiled_ERR414246,63.0403386361671,profiled_ERR011196-profiled_ERR414246
profiled_ERR011180,profiled_ERR414246,57.8439486230696,profiled_ERR011180-profiled_ERR414246
profiled_ERR011152,profiled_ERR414246,61.8650134077717,profiled_ERR011152-profiled_ERR414246
profiled_ERR414303,profiled_ERR414246,64.6659916677926,profiled_ERR414303-profiled_ERR414246
profiled_ERR414298,profiled_ERR414246,64.8783651217325,profiled_ERR414298-profiled_ERR414246
profiled_ERR414276,profiled_ERR414246,61.3015377407358,profiled_ERR414276-profiled_ERR414246
profiled_ERR414275,profiled_ERR414246,64.1325415650541,profiled_ERR414275-profiled_ERR414246
profiled_ERR414267,profiled_ERR414246,63.3885679212078,profiled_ERR414267-profiled_ERR414246
profiled_ERR4142590,profiled_ERR414246,63.069365513042,profiled_ERR4142590-profiled_ERR414246
profiled_ERR414247,profiled_ERR414246,62.1824242768704,profiled_ERR414247-profiled_ERR414246
SID31333,profiled_ERR414242,62.6332335680691,SID31333-profiled_ERR414242
SID31360,profiled_ERR414242,59.0008961057511,SID31360-profiled_ERR414242
SID31428,profiled_ERR414242,61.5255934191616,SID31428-profiled_ERR414242
SID31512,profiled_ERR414242,60.6679536054482,SID31512-profiled_ERR414242
SID31766,profiled_ERR414242,62.3529495032744,SID31766-profiled_ERR414242
SID530075,profiled_ERR414242,64.6839648799662,SID530075-profiled_ERR414242
SID530258,profiled_ERR414242,64.9303138712139,SID530258-profiled_ERR414242
SID530331,profiled_ERR414242,63.6942185306512,SID530331-profiled_ERR414242
SID531414,profiled_ERR414242,64.4813420929434,SID531414-profiled_ERR414242
SID531424,profiled_ERR414242,64.0541039867174,SID531424-profiled_ERR414242
S112,profiled_ERR414242,62.6393980011807,S112-profiled_ERR414242
S141,profiled_ERR414242,64.2108197960771,S141-profiled_ERR414242
S143,profiled_ERR414242,63.6200189829198,S143-profiled_ERR414242
S198,profiled_ERR414242,63.8679009797436,S198-profiled_ERR414242
S205,profiled_ERR414242,64.8544344288999,S205-profiled_ERR414242
S225,profiled_ERR414242,64.1688032436213,S225-profiled_ERR414242
S229,profiled_ERR414242,61.591281870141,S229-profiled_ERR414242
S243,profiled_ERR414242,61.2284945381885,S243-profiled_ERR414242
S249,profiled_ERR414242,60.6721303798356,S249-profiled_ERR414242
S258,profiled_ERR414242,62.7699262388421,S258-profiled_ERR414242
S268,profiled_ERR414242,61.9420349479648,S268-profiled_ERR414242
S299,profiled_ERR414242,62.7943371838562,S299-profiled_ERR414242
S304,profiled_ERR414242,64.8439711490287,S304-profiled_ERR414242
S344,profiled_ERR414242,61.8506389121664,S344-profiled_ERR414242
S372,profiled_ERR414242,61.3076073973544,S372-profiled_ERR414242
S395,profiled_ERR414242,63.4984058797021,S395-profiled_ERR414242
S398,profiled_ERR414242,59.3155237195256,S398-profiled_ERR414242
S420,profiled_ERR414242,63.6466517973406,S420-profiled_ERR414242
S457,profiled_ERR414242,63.7453570461295,S457-profiled_ERR414242
S476,profiled_ERR414242,62.4040650413699,S476-profiled_ERR414242
S529,profiled_ERR414242,63.7346254750873,S529-profiled_ERR414242
S536,profiled_ERR414242,64.4304109592718,S536-profiled_ERR414242
S563,profiled_ERR414242,58.8688056351429,S563-profiled_ERR414242
S589,profiled_ERR414242,60.3744151349508,S589-profiled_ERR414242
S602,profiled_ERR414242,61.1127530101959,S602-profiled_ERR414242
S614,profiled_ERR414242,63.0700099421213,S614-profiled_ERR414242
S618,profiled_ERR414242,63.1247470856063,S618-profiled_ERR414242
S655,profiled_ERR414242,58.4149664945088,S655-profiled_ERR414242
profiled_ERR011271,profiled_ERR414242,63.6995830588896,profiled_ERR011271-profiled_ERR414242
profiled_ERR011269,profiled_ERR414242,57.4736819282416,profiled_ERR011269-profiled_ERR414242
profiled_ERR011234,profiled_ERR414242,58.0308017897229,profiled_ERR011234-profiled_ERR414242
profiled_ERR011232,profiled_ERR414242,59.1905869666056,profiled_ERR011232-profiled_ERR414242
profiled_ERR011196,profiled_ERR414242,54.0772342971229,profiled_ERR011196-profiled_ERR414242
profiled_ERR011180,profiled_ERR414242,57.7979749010468,profiled_ERR011180-profiled_ERR414242
profiled_ERR011152,profiled_ERR414242,57.8884455614117,profiled_ERR011152-profiled_ERR414242
profiled_ERR011140,profiled_ERR414242,64.8472856380562,profiled_ERR011140-profiled_ERR414242
profiled_ERR011112,profiled_ERR414242,62.0795609053499,profiled_ERR011112-profiled_ERR414242
profiled_ERR414308,profiled_ERR414242,63.390262175089,profiled_ERR414308-profiled_ERR414242
profiled_ERR414295,profiled_ERR414242,63.7436778045488,profiled_ERR414295-profiled_ERR414242
profiled_ERR414281,profiled_ERR414242,59.857937048304,profiled_ERR414281-profiled_ERR414242
profiled_ERR414277,profiled_ERR414242,62.9673671853117,profiled_ERR414277-profiled_ERR414242
profiled_ERR414276,profiled_ERR414242,64.5287108891315,profiled_ERR414276-profiled_ERR414242
profiled_ERR414273,profiled_ERR414242,62.7858459741544,profiled_ERR414273-profiled_ERR414242
profiled_ERR414267,profiled_ERR414242,60.8143833801647,profiled_ERR414267-profiled_ERR414242
profiled_ERR414262,profiled_ERR414242,59.1123657160664,profiled_ERR414262-profiled_ERR414242
profiled_ERR4142590,profiled_ERR414242,62.9355172023143,profiled_ERR4142590-profiled_ERR414242
profiled_ERR414246,profiled_ERR414242,61.0938870042739,profiled_ERR414246-profiled_ERR414242
